load_zone,timestamp,ZoneTotalDistributedDispatch,InjectIntoDistributedGrid,zone_demand_mw,ShiftDemand
outside_lvliang,15,0.0,1004.3355831705462,-1000.0,-4.3355831705463075
outside_lvliang,16,0.0,1000.0,-1000.0,-0.0
outside_lvliang,17,0.0,1000.0,-1000.0,-0.0
outside_lvliang,18,0.0,1000.0,-1000.0,-0.0
outside_lvliang,19,0.0,1000.0,-1000.0,-0.0
outside_lvliang,20,0.0,1000.0,-1000.0,-0.0
outside_lvliang,21,0.0,991.3288336589079,-1000.0,8.671166341092203
outside_lvliang,22,0.0,1000.0,-1000.0,-0.0
outside_lvliang,23,0.0,1000.0,-1000.0,-0.0
outside_lvliang,24,0.0,1000.0,-1000.0,-0.0
outside_lvliang,25,0.0,1000.0,-1000.0,-0.0
outside_lvliang,26,0.0,1000.0,-1000.0,-0.0
outside_lvliang,27,0.0,1004.3355831705462,-1000.0,-4.335583170546272
outside_lvliang,28,0.0,1000.0,-1000.0,-0.0
outside_lvliang,29,0.0,1000.0,-1000.0,-0.0
outside_lvliang,30,0.0,1000.0,-1000.0,-0.0
outside_lvliang,31,0.0,1000.0,-1000.0,-0.0
outside_lvliang,32,0.0,1000.0,-1000.0,-0.0
outside_lvliang,33,0.0,1004.3355831705462,-1000.0,-4.335583170546272
outside_lvliang,34,0.0,1000.0,-1000.0,-0.0
outside_lvliang,35,0.0,1000.0,-1000.0,-0.0
outside_lvliang,36,0.0,1000.0,-1000.0,-0.0
outside_lvliang,37,0.0,1000.0,-1000.0,-0.0
outside_lvliang,38,0.0,1004.3355831705462,-1000.0,-4.335583170546272
outside_lvliang,39,0.0,1000.0,-1000.0,-0.0
outside_lvliang,40,0.0,1000.0,-1000.0,-0.0
outside_lvliang,41,0.0,1000.0,-1000.0,-0.0
outside_lvliang,42,0.0,1000.0,-1000.0,-0.0
outside_lvliang,43,0.0,1000.0,-1000.0,-0.0
outside_lvliang,44,0.0,1000.0,-1000.0,-0.0
outside_lvliang,45,0.0,986.9932504883612,-1000.0,13.006749511638752
outside_lvliang,46,0.0,1000.0,-1000.0,-0.0
outside_lvliang,47,0.0,1000.0,-1000.0,-0.0
outside_lvliang,48,0.0,1000.0,-1000.0,-0.0
outside_lvliang,49,0.0,1000.0,-1000.0,-0.0
outside_lvliang,50,0.0,1000.0,-1000.0,-0.0
outside_lvliang,51,0.0,1000.0,-1000.0,-0.0
outside_lvliang,52,0.0,1000.0,-1000.0,-0.0
outside_lvliang,53,0.0,1000.0,-1000.0,-0.0
outside_lvliang,54,0.0,1000.0,-1000.0,-0.0
outside_lvliang,55,0.0,1000.0,-1000.0,-0.0
outside_lvliang,56,0.0,1000.0,-1000.0,-0.0
outside_lvliang,57,0.0,1005.7117162441184,-1000.0,-5.71171624411825
outside_lvliang,58,0.0,1000.0,-1000.0,-0.0
outside_lvliang,59,0.0,1000.0,-1000.0,-0.0
outside_lvliang,60,0.0,1000.0,-1000.0,-0.0
outside_lvliang,61,0.0,1000.0,-1000.0,-0.0
outside_lvliang,62,0.0,1000.0,-1000.0,-0.0
outside_lvliang,63,0.0,1005.7117162441182,-1000.0,-5.711716244118222
outside_lvliang,64,0.0,1000.0,-1000.0,-0.0
outside_lvliang,65,0.0,1000.0,-1000.0,-0.0
outside_lvliang,66,0.0,1000.0,-1000.0,-0.0
outside_lvliang,67,0.0,1000.0,-1000.0,-0.0
outside_lvliang,68,0.0,1000.0,-1000.0,-0.0
outside_lvliang,69,0.0,988.5765675117635,-1000.0,11.423432488236472
outside_lvliang,70,0.0,1000.0,-1000.0,-0.0
outside_lvliang,71,0.0,1000.0,-1000.0,-0.0
outside_lvliang,72,0.0,1000.0,-1000.0,-0.0
outside_lvliang,73,0.0,1000.0,-1000.0,-0.0
outside_lvliang,74,0.0,1005.7117162441184,-1000.0,-5.711716244118286
outside_lvliang,75,0.0,1000.0,-1000.0,-0.0
outside_lvliang,76,0.0,1000.0,-1000.0,-0.0
outside_lvliang,77,0.0,1000.0,-1000.0,-0.0
outside_lvliang,78,0.0,1000.0,-1000.0,-0.0
outside_lvliang,79,0.0,1000.0,-1000.0,-0.0
outside_lvliang,80,0.0,1000.0,-1000.0,-0.0
outside_lvliang,81,0.0,1005.7117162441184,-1000.0,-5.711716244118286
outside_lvliang,82,0.0,1000.0,-1000.0,-0.0
outside_lvliang,83,0.0,1000.0,-1000.0,-0.0
outside_lvliang,84,0.0,1000.0,-1000.0,-0.0
outside_lvliang,85,0.0,1000.0,-1000.0,-0.0
outside_lvliang,86,0.0,1000.0,-1000.0,-0.0
outside_lvliang,87,0.0,1005.7117162441184,-1000.0,-5.711716244118286
outside_lvliang,88,0.0,1000.0,-1000.0,-0.0
outside_lvliang,89,0.0,1000.0,-1000.0,-0.0
outside_lvliang,90,0.0,1000.0,-1000.0,-0.0
outside_lvliang,91,0.0,1000.0,-1000.0,-0.0
outside_lvliang,92,0.0,982.8648512676451,-1000.0,17.135148732354864
outside_lvliang,93,0.0,1000.0,-1000.0,-0.0
outside_lvliang,94,0.0,1000.0,-1000.0,-0.0
outside_lvliang,95,0.0,1000.0,-1000.0,-0.0
outside_lvliang,96,0.0,1000.0,-1000.0,-0.0
